  Mid_Edge_x   Mid_Edge_y   Num u      Num_u - Exact_u    Num v      Num_v - Exact_v
      1.3794       0.8661       0.1245       0.0013 
      1.3897       0.9201       0.1103       0.0012 
      1.4006       0.9735       0.0963       0.0011 
      1.4118       1.0267       0.0829       0.0010 
      1.4227       1.0800       0.0704       0.0008 
      1.4330       1.1340       0.0588       0.0007 
      1.4423       1.1887       0.0483       0.0005 
      1.4502       1.2447       0.0388       0.0003 
      1.4564       1.3020       0.0304       0.0000 
      1.4607       1.3609       0.0227      -0.0002 
      1.4628       1.4216       0.0155      -0.0005 
      1.4628       1.4841       0.0085      -0.0009 
      1.4607       1.5484       0.0013      -0.0012 
      1.4564       1.6144      -0.0064      -0.0015 
      1.4502       1.6821      -0.0151      -0.0017 
      1.4424       1.7511      -0.0249      -0.0019 
      1.4331       1.8214      -0.0361      -0.0021 
      1.4228       1.8924      -0.0488      -0.0022 
      1.4119       1.9640      -0.0630      -0.0023 
      1.4630       0.0361       0.1095       0.0020 
      1.4516       0.1080       0.1202       0.0020 
      1.4409       0.1795       0.1295       0.0020 
      1.4312       0.2500       0.1367       0.0020 
      1.4230       0.3193       0.1417       0.0019 
      1.4166       0.3872       0.1441       0.0019 
      1.4122       0.4534       0.1438       0.0018 
      1.4099       0.5178       0.1410       0.0018 
      1.4099       0.5803       0.1358       0.0018 
      1.4122       0.6409       0.1284       0.0017 
      1.4166       0.6997       0.1192       0.0017 
      1.4230       0.7569       0.1087       0.0017 
      1.4312       0.8125       0.0973       0.0016 
      1.4409       0.8670       0.0854       0.0015 
      1.4516       0.9206       0.0735       0.0014 
      1.4629       0.9736       0.0619       0.0013 
      1.4745       1.0264       0.0510       0.0012 
      1.4859       1.0795       0.0411       0.0011 
      1.4966       1.1330       0.0323       0.0009 
      1.5063       1.1875       0.0248       0.0007 
      1.5145       1.2432       0.0186       0.0004 
      1.5209       1.3003       0.0135       0.0002 
      1.5253       1.3591       0.0094      -0.0001 
      1.5276       1.4197       0.0060      -0.0005 
      1.5276       1.4822       0.0030      -0.0008 
      1.5253       1.5466      -0.0000      -0.0011 
      1.5209       1.6128      -0.0035      -0.0014 
      1.5145       1.6806      -0.0079      -0.0017 
      1.5063       1.7500      -0.0134      -0.0019 
      1.4966       1.8205      -0.0203      -0.0020 
      1.4859       1.8919      -0.0288      -0.0021 
      1.4746       1.9639      -0.0389      -0.0021 
      1.5254       0.0361       0.0481       0.0028 
      1.5141       0.1081       0.0592       0.0028 
      1.5034       0.1795       0.0690       0.0027 
      1.4937       0.2500       0.0772       0.0026 
      1.4855       0.3194       0.0834       0.0025 
      1.4791       0.3872       0.0872       0.0024 
      1.4747       0.4534       0.0886       0.0023 
      1.4724       0.5178       0.0876       0.0022 
      1.4724       0.5803       0.0843       0.0021 
      1.4747       0.6409       0.0790       0.0021 
      1.4791       0.6997       0.0721       0.0020 
      1.4855       0.7568       0.0639       0.0020 
      1.4937       0.8125       0.0548       0.0019 
      1.5034       0.8670       0.0454       0.0018 
      1.5141       0.9205       0.0360       0.0017 
      1.5255       0.9736       0.0271       0.0016 
      1.5371       1.0264       0.0189       0.0015 
      1.5484       1.0794       0.0119       0.0013 
      1.5591       1.1330       0.0060       0.0011 
      1.5688       1.1875       0.0016       0.0009 
      1.5770       1.2431      -0.0014       0.0006 
      1.5834       1.3003      -0.0031       0.0003 
      1.5878       1.3591      -0.0036      -0.0001 
      1.5901       1.4197      -0.0033      -0.0004 
      1.5901       1.4822      -0.0025      -0.0008 
      1.5878       1.5466      -0.0015      -0.0011 
      1.5834       1.6128      -0.0009      -0.0014 
      1.5770       1.6807      -0.0010      -0.0017 
      1.5688       1.7500      -0.0023      -0.0019 
      1.5591       1.8205      -0.0049      -0.0020 
      1.5484       1.8920      -0.0090      -0.0019 
      1.5370       1.9639      -0.0147      -0.0018 
      1.5881       0.0360      -0.0136       0.0037 
      1.5772       0.1076      -0.0027       0.0036 
      1.5669       0.1786       0.0073       0.0035 
      1.5576       0.2489       0.0161       0.0033 
      1.5498       0.3179       0.0231       0.0031 
      1.5436       0.3856       0.0282       0.0030 
      1.5393       0.4516       0.0311       0.0028 
      1.5372       0.5159       0.0319       0.0027 
      1.5372       0.5784       0.0307       0.0026 
      1.5393       0.6391       0.0277       0.0025 
      1.5436       0.6980       0.0232       0.0024 
      1.5498       0.7553       0.0176       0.0023 
      1.5577       0.8113       0.0113       0.0022 
      1.5670       0.8660       0.0046       0.0022 
      1.5773       0.9200      -0.0019       0.0020 
      1.5882       0.9733      -0.0079       0.0019 
      1.5994       1.0265      -0.0131       0.0017 
      1.6103       1.0799      -0.0171       0.0015 
      1.6206       1.1339      -0.0198       0.0013 
      1.6299       1.1886      -0.0210       0.0010 
      1.6377       1.2446      -0.0207       0.0007 
      1.6439       1.3019      -0.0191       0.0004 
      1.6482       1.3609      -0.0161      -0.0000 
      1.6503       1.4216      -0.0122      -0.0004 
      1.6503       1.4841      -0.0076      -0.0008 
      1.6482       1.5484      -0.0029      -0.0011 
      1.6439       1.6145       0.0017      -0.0015 
      1.6377       1.6822       0.0057      -0.0018 
      1.6298       1.7512       0.0086      -0.0020 
      1.6205       1.8215       0.0103      -0.0020 
      1.6102       1.8925       0.0106      -0.0019 
      1.5993       1.9642       0.0093      -0.0016 
      1.6510       0.0356      -0.0755       0.0046 
      1.6410       0.1065      -0.0652       0.0045 
      1.6315       0.1769      -0.0554       0.0043 
      1.6229       0.2465      -0.0465       0.0041 
      1.6157       0.3151      -0.0389       0.0038 
      1.6100       0.3823      -0.0328       0.0036 
      1.6061       0.4481      -0.0284       0.0034 
      1.6041       0.5122      -0.0258       0.0032 
      1.6041       0.5747      -0.0249       0.0030 
      1.6061       0.6355      -0.0255       0.0029 
      1.6101       0.6947      -0.0274       0.0028 
      1.6158       0.7525      -0.0301       0.0027 
      1.6231       0.8089      -0.0335       0.0026 
      1.6316       0.8643      -0.0370       0.0025 
      1.6411       0.9188      -0.0403       0.0023 
      1.6512       0.9729      -0.0430       0.0022 
      1.6615       1.0269      -0.0449       0.0020 
      1.6715       1.0810      -0.0456       0.0017 
      1.6810       1.1356      -0.0449       0.0014 
      1.6896       1.1910      -0.0428       0.0011 
      1.6968       1.2474      -0.0392       0.0008 
      1.7025       1.3052      -0.0341       0.0004 
      1.7064       1.3644      -0.0277       0.0000 
      1.7084       1.4253      -0.0203      -0.0004 
      1.7084       1.4878      -0.0122      -0.0008 
      1.7064       1.5520      -0.0037      -0.0012 
      1.7024       1.6178       0.0046      -0.0015 
      1.6967       1.6850       0.0125      -0.0019 
      1.6894       1.7536       0.0194      -0.0021 
      1.6809       1.8232       0.0253      -0.0022 
      1.6714       1.8937       0.0299      -0.0020 
      1.6613       1.9646       0.0332      -0.0015 
      1.7141       0.0351      -0.1373       0.0055 
      1.7053       0.1050      -0.1279       0.0054 
      1.6970       0.1744      -0.1188       0.0052 
      1.6895       0.2431      -0.1101       0.0049 
      1.6832       0.3109      -0.1022       0.0045 
      1.6782       0.3776      -0.0954       0.0042 
      1.6748       0.4429      -0.0898       0.0040 
      1.6730       0.5069      -0.0855       0.0037 
      1.6730       0.5693      -0.0824       0.0035 
      1.6748       0.6303      -0.0805       0.0034 
      1.6783       0.6900      -0.0795       0.0032 
      1.6833       0.7483      -0.0792       0.0031 
      1.6897       0.8054      -0.0792       0.0030 
      1.6972       0.8617      -0.0793       0.0028 
      1.7055       0.9172      -0.0790       0.0026 
      1.7143       0.9724      -0.0782       0.0024 
      1.7233       1.0274      -0.0764       0.0022 
      1.7322       1.0825      -0.0735       0.0019 
      1.7405       1.1381      -0.0693       0.0016 
      1.7480       1.1944      -0.0636       0.0012 
      1.7543       1.2516      -0.0565       0.0008 
      1.7593       1.3099      -0.0479       0.0004 
      1.7627       1.3696      -0.0381       0.0000 
      1.7645       1.4306      -0.0273      -0.0004 
      1.7645       1.4932      -0.0158      -0.0008 
      1.7627       1.5572      -0.0038      -0.0012 
      1.7592       1.6226       0.0080      -0.0016 
      1.7542       1.6892       0.0195      -0.0020 
      1.7478       1.7571       0.0303      -0.0023 
      1.7403       1.8258       0.0401      -0.0024 
      1.7320       1.8953       0.0489      -0.0023 
      1.7231       1.9651       0.0566      -0.0017 
      1.7774       0.0345      -0.1985       0.0066 
      1.7702       0.1030      -0.1905       0.0065 
      1.7634       0.1712      -0.1824       0.0061 
      1.7572       0.2388      -0.1744       0.0057 
      1.7520       0.3056      -0.1666       0.0053 
      1.7479       0.3715      -0.1593       0.0049 
      1.7451       0.4364      -0.1526       0.0046 
      1.7437       0.5000      -0.1467       0.0043 
      1.7437       0.5625      -0.1415       0.0041 
      1.7452       0.6238      -0.1369       0.0039 
      1.7481       0.6839      -0.1329       0.0037 
      1.7522       0.7429      -0.1293       0.0036 
      1.7574       0.8011      -0.1258       0.0034 
      1.7636       0.8584      -0.1221       0.0032 
      1.7704       0.9152      -0.1179       0.0029 
      1.7777       0.9717      -0.1132       0.0027 
      1.7851       1.0280      -0.1075       0.0024 
      1.7923       1.0845      -0.1007       0.0020 
      1.7991       1.1413      -0.0926       0.0016 
      1.8053       1.1987      -0.0832       0.0012 
      1.8105       1.2569      -0.0725       0.0008 
      1.8146       1.3160      -0.0604       0.0004 
      1.8174       1.3761      -0.0472      -0.0000 
      1.8188       1.4375      -0.0331      -0.0005 
      1.8188       1.5000      -0.0183      -0.0009 
      1.8173       1.5637      -0.0031      -0.0013 
      1.8144       1.6286       0.0122      -0.0018 
      1.8103       1.6946       0.0271      -0.0022 
      1.8051       1.7614       0.0414      -0.0026 
      1.7989       1.8291       0.0548      -0.0029 
      1.7921       1.8973       0.0675      -0.0029 
      1.7848       1.9658       0.0795      -0.0022 
      1.8409       0.0337      -0.2586       0.0080 
      1.8355       0.1007      -0.2524       0.0079 
      1.8304       0.1674      -0.2459       0.0072 
      1.8259       0.2337      -0.2389       0.0066 
      1.8220       0.2994      -0.2315       0.0060 
      1.8190       0.3644      -0.2239       0.0056 
      1.8169       0.4286      -0.2163       0.0053 
      1.8159       0.4920      -0.2089       0.0050 
      1.8159       0.5545      -0.2016       0.0047 
      1.8170       0.6160      -0.1944       0.0045 
      1.8191       0.6768      -0.1873       0.0043 
      1.8222       0.7367      -0.1802       0.0041 
      1.8261       0.7959      -0.1728       0.0038 
      1.8307       0.8546      -0.1651       0.0035 
      1.8357       0.9129      -0.1569       0.0032 
      1.8411       0.9709      -0.1479       0.0029 
      1.8466       1.0288      -0.1379       0.0025 
      1.8520       1.0868      -0.1270       0.0021 
      1.8571       1.1451      -0.1149       0.0017 
      1.8616       1.2038      -0.1016       0.0013 
      1.8655       1.2631      -0.0872       0.0008 
      1.8685       1.3231      -0.0716       0.0004 
      1.8706       1.3839      -0.0550      -0.0001 
      1.8716       1.4455      -0.0376      -0.0006 
      1.8716       1.5080      -0.0196      -0.0010 
      1.8705       1.5715      -0.0012      -0.0014 
      1.8684       1.6357       0.0171      -0.0019 
      1.8653       1.7008       0.0352      -0.0024 
      1.8614       1.7666       0.0528      -0.0030 
      1.8568       1.8329       0.0695      -0.0036 
      1.8517       1.8996       0.0856      -0.0040 
      1.8464       1.9666       0.1013      -0.0036 
      1.9044       0.0328      -0.3166       0.0107 
